CEP	LOGRADOURO	BAIRRO	LAT	LONG
50100500	Rua Aritana	Santo Amaro	-8.01486100	-34.91950500
50110575	Rua Arlíndo Melo	Santo Amaro	-8.03852990	-34.87313700
50100130	Rua Arnóbio Marques	Santo Amaro	-8.04635950	-34.88824420
50050510	Rua Arquimedes de Oliveira	Santo Amaro	-8.05084920	-34.88717930
50110470	Rua Artêmis	Santo Amaro	-8.04001560	-34.87682160
50100280	Rua Artur Coutinho	Santo Amaro	-8.04890600	-34.87954400
50110480	Rua Ascenção	Santo Amaro	-9.35199360	-40.49080800
50040160	Rua Astronauta Collins	Santo Amaro	-8.05213840	-34.87792090
50110075	Rua Avaí	Santo Amaro	-8.04124650	-34.87830600
50110790	Rua Bahia	Santo Amaro	-8.00392420	-34.87354490
50110410	Rua Barão de Igarassu	Santo Amaro	-8.04472930	-34.87609080
50100230	Rua Barros Barreto	Santo Amaro	-8.04656080	-34.88365520
50110165	Rua Barroso	Santo Amaro	-8.04088620	-34.87743070
50040370	Rua Batista Regueira	Santo Amaro	-8.04185360	-34.87118950
50110560	Rua Beatriz	Santo Amaro	-8.04161980	-34.88093470
50110300	Rua Berizal	Santo Amaro	-22.91396130	-43.55223960
50110120	Rua Berlim	Santo Amaro	-8.04331490	-34.88096300
50050440	Rua Bernardo Guimarães	Santo Amaro	-8.05487490	-34.88701080
50110775	Rua Bicuíba	Santo Amaro	-19.55396310	-42.58944150
50050135	Rua Bispo Cardoso Ayres	Santo Amaro	-8.05501610	-34.88532800
50110340	Rua Buarque de Macêdo	Santo Amaro	-8.04548300	-34.87771190
50110395	Rua Caarapó	Santo Amaro	-8.03985350	-34.87707260
50110748	Rua Caetés	Santo Amaro	-8.03906370	-34.87283140
50110570	Rua Calcados	Santo Amaro	-8.04395640	-34.88064380
50110743	Rua Campina Grande	Santo Amaro	-8.03930660	-34.87299670
50110290	Rua Campo do Onze	Santo Amaro	-8.04128050	-34.87875190
50110752	Rua Campo do Vovozinha	Santo Amaro	-8.04297740	-34.87876190
50110557	Rua Campo Florido	Santo Amaro	-8.03845040	-34.87415640
50110525	Rua Campos Floridos	Santo Amaro	-8.03845040	-34.87415640
50110245	Rua Canela	Santo Amaro	-8.04257370	-34.87860130
50040280	Rua Capitão José Primo	Santo Amaro	-8.04326450	-34.87263180
50040080	Rua Capitão Lima	Santo Amaro	-8.05366300	-34.87872080
50040900	Rua Capitão Lima, 250	Santo Amaro	-8.05344580	-34.87869730
50100050	Rua Capitólio	Santo Amaro	-8.04691910	-34.88886020
50110195	Rua Caraí	Santo Amaro	-8.08386670	-34.94196680
50110365	Rua Carajá	Santo Amaro	-8.03846450	-34.97832340
50110420	Rua Caramuru	Santo Amaro	-8.04348760	-34.87675630
50040290	Rua Carolina Moreira Pinto	Santo Amaro	-8.04295060	-34.87240360
50110145	Rua Castelo	Santo Amaro	-8.04050180	-34.87768190
50110580	Rua Catannede	Santo Amaro	-8.07981280	-34.91891070
50110625	Rua Catu	Santo Amaro	-22.68201450	-43.59235310
50110390	Rua Chaval	Santo Amaro	-3.75014480	-38.58060870
50110205	Rua Chaves	Santo Amaro	-8.04326910	-34.88060010
50110160	Rua Chile	Santo Amaro	-8.04330220	-34.88001190
50110080	Rua Cirilo Barreto	Santo Amaro	-8.04287690	-34.88199350
50100140	Rua Coelho Leite	Santo Amaro	-8.04995870	-34.88046770
50040260	Rua Comendador Leal	Santo Amaro	-8.04422300	-34.87330040
50050530	Rua Compositor Antônio Maria	Santo Amaro	-8.05184620	-34.88618150
50050470	Rua Conde DEu	Santo Amaro	-8.05228970	-34.88922280
50110535	Rua Cordeiro de Deus	Santo Amaro	-8.03855230	-34.87374100
50110400	Rua Coronel Virgílio de Medeiros	Santo Amaro	-8.04410120	-34.87676140
50100520	Rua Cruzador Bahia	Santo Amaro	-12.98213050	-38.50996610
50110840	Rua da Amizade	Santo Amaro	-8.05005620	-34.89968730
50040090	Rua da Aurora	Santo Amaro	-8.05478600	-34.87699020
50040909	Rua da Aurora, 1035	Santo Amaro	-8.05543620	-34.87713630
50040910	Rua da Aurora, 1071	Santo Amaro	-8.05514550	-34.87744280
50050910	Rua da Aurora, 885	Santo Amaro	-8.05659500	-34.87826290
50110453	Rua da Bicicleta	Santo Amaro	-8.05357850	-34.87881540
50110220	Rua da Floresta	Santo Amaro	-8.04329870	-34.87725380
50110515	Rua da Fraternidade	Santo Amaro	-8.03850590	-34.87430070
50110587	Rua da Fronteira	Santo Amaro	-8.03898190	-34.88215470
50040100	Rua da Fundição	Santo Amaro	-8.05423230	-34.87831120
50110685	Rua da Integração	Santo Amaro	-8.05344670	-34.87689520
50040050	Rua da Piedade	Santo Amaro	-8.05409220	-34.87893480
50050125	Rua da Saudade	Santo Amaro	-8.05696160	-34.88013290
50110427	Rua da Solidariedade	Santo Amaro	-23.66824680	-46.77650650
50050055	Rua da União	Santo Amaro	-8.05801690	-34.87987880
50110555	Rua da Unidade	Santo Amaro	-8.03878500	-34.87375310
50110753	Rua da Vovozinha	Santo Amaro	-8.04235380	-34.87849380
50110135	Rua das Colinas	Santo Amaro	-8.04037840	-34.87796050
50110815	Rua das Estrelas	Santo Amaro	-8.04025780	-34.87750560
50110355	Rua das Pedras	Santo Amaro	-8.00790850	-34.90554860
50110705	Rua do Campo	Santo Amaro	-8.04128050	-34.87875190
50110735	Rua do Canal	Santo Amaro	-8.03896360	-34.88009860
50110435	Rua do Crente	Santo Amaro	-8.03957760	-34.87649300
50110810	Rua do Dendê	Santo Amaro	-8.01813680	-34.91430910
50110600	Rua do Ganso	Santo Amaro	-8.04517300	-34.87831180
50050127	Rua do Hospício	Santo Amaro	-8.05573250	-34.88243730
50110280	Rua do Oceano	Santo Amaro	-8.04114060	-34.88007150
50110700	Rua do Padre	Santo Amaro	-8.00947760	-34.90064260
50100170	Rua do Pombal	Santo Amaro	-8.04932090	-34.88262610
50050425	Rua do Príncipe	Santo Amaro	-8.05663410	-34.88634460
50110187	Rua do Sol Nascente	Santo Amaro	-8.04113940	-34.87705540
50100150	Rua do Sossego	Santo Amaro	-8.05146180	-34.88227270
50040110	Rua do Veiga	Santo Amaro	-8.05195970	-34.87882370
50040908	Rua do Veiga, 590	Santo Amaro	-8.05145690	-34.87836000
50040915	Rua do Veiga, 600	Santo Amaro	-8.05148900	-34.87836090
50110226	Rua do Viveiro	Santo Amaro	-8.07040090	-34.90918160
50110667	Rua Dois	Santo Amaro	-8.05034580	-34.87638830
50040180	Rua Dois de Julho	Santo Amaro	-8.05034580	-34.87638830
50110547	Rua Dois de Novembro	Santo Amaro	-30.07532620	-51.02695860
50050140	Rua Dom Manoel Pereira	Santo Amaro	-8.05293560	-34.88826640
50050150	Rua Dom Pedro Henrique	Santo Amaro	-8.05247310	-34.88879940
50100100	Rua Dom Vital	Santo Amaro	-8.04643680	-34.88914260
50040240	Rua Dona Leonor Porto	Santo Amaro	-8.04183010	-34.87204510
50040360	Rua Dona Maria de Brito	Santo Amaro	-8.03933460	-34.87015500
50040330	Rua Dona Maria de Souza	Santo Amaro	-8.04120320	-34.87161030
50040340	Rua Dona Mariana Rego Barreto	Santo Amaro	-8.04006920	-34.87115460
50040380	Rua Dona Sinhá Menezes	Santo Amaro	-8.04012490	-34.87041570
50110520	Rua dos Casados	Santo Amaro	-8.03997260	-34.87323930
50100060	Rua dos Palmares	Santo Amaro	-8.05113910	-34.88557480
50110121	Rua Doutor Antiógenes Chaves	Santo Amaro	-8.04326910	-34.88060010
50100080	Rua Doutor Carlos Chagas	Santo Amaro	-8.04776350	-34.88860350
50040140	Rua Doutor João Vieira de Menezes	Santo Amaro	-8.05129750	-34.87899610
50110200	Rua Doutor Luna	Santo Amaro	-8.08992070	-34.91563170
50100120	Rua Doutor Otávio Coutinho	Santo Amaro	-8.04601920	-34.88716440
50040130	Rua Doutor Silva Ferreira	Santo Amaro	-8.05270560	-34.87830600
50110236	Rua Doze de Junho	Santo Amaro	-8.04127370	-34.87589400
50040250	Rua Edmundo de Andrade	Santo Amaro	-8.04456750	-34.87351350
50050500	Rua Eduardo de Carvalho	Santo Amaro	-8.05288810	-34.88771630
50050170	Rua Emboabas	Santo Amaro	-8.05071540	-34.88751110
50110050	Rua Engenho Jiqui	Santo Amaro	-8.04252340	-34.88255980
50110020	Rua Engenho Megaípe	Santo Amaro	-8.04286480	-34.88355630
50110040	Rua Engenho Pantorra	Santo Amaro	-8.04277590	-34.88289030
50110030	Rua Engenho Taquara	Santo Amaro	-8.04304400	-34.88318420
50110210	Rua Espinhara	Santo Amaro	-8.04190990	-34.88033820
50110057	Rua Estelita	Santo Amaro	-8.11357460	-34.90586380
50050160	Rua Estevão de Oliveira	Santo Amaro	-8.05138670	-34.88906560
50110440	Rua Fátima Teixeira	Santo Amaro	-8.04273340	-34.87793960
50110100	Rua Fausto Rabelo	Santo Amaro	-8.04295580	-34.88146040
50110385	Rua Feijó	Santo Amaro	-8.04721550	-34.92137920
50110590	Rua Flores	Santo Amaro	-8.06468780	-34.87985480
50110755	Rua Fortaleza	Santo Amaro	-8.03936230	-34.87492070
50100350	Rua Francisco Jacinto	Santo Amaro	-8.04587260	-34.88296380
50100260	Rua Frei Cassimiro	Santo Amaro	-8.04593060	-34.88133410
50050560	Rua Frei Miguelinho	Santo Amaro	-8.05464150	-34.88470450
50040310	Rua Fuzileiro Josias Mota	Santo Amaro	-8.04203140	-34.87175060
50050120	Rua General José Semeão	Santo Amaro	-8.05544090	-34.88673130
50050415	Rua Gervásio Pires	Santo Amaro	-8.05735460	-34.88505420
50110820	Rua Getúlio Vargas	Santo Amaro	-8.00818980	-34.84197430
50110230	Rua Goianira	Santo Amaro	-8.04197170	-34.87871350
50110275	Rua Goiatins	Santo Amaro	-8.04199070	-34.87819120
50110770	Rua Golfinho	Santo Amaro	-8.08247620	-34.88071340
50100030	Rua Gouveia de Barros	Santo Amaro	-8.04985000	-34.88859450
50110830	Rua Guabiraba	Santo Amaro	-8.07151350	-34.92654030
50110045	Rua Guaraí	Santo Amaro	-8.04183990	-34.87913340
50100480	Rua Guatambu	Santo Amaro	-8.04502760	-34.88600690
50100490	Rua Guimarânia	Santo Amaro	-8.01564220	-34.92658860
50110325	Rua Iaçu	Santo Amaro	-22.90182790	-43.55376200
50110315	Rua Ichu	Santo Amaro	-23.42020080	-46.43921640
50110185	Rua Iguaci	Santo Amaro	-8.05522290	-34.93640950
50110505	Rua Ijaci	Santo Amaro	-8.04262330	-34.87885630
50050490	Rua Ildefonso Lopes	Santo Amaro	-8.05229810	-34.88834770
50110335	Rua Ipiáu	Santo Amaro	-23.23095730	-45.88758120
50110175	Rua Irupi	Santo Amaro	-8.04100480	-34.87716640
50100340	Rua Israel Fonseca	Santo Amaro	-8.04490940	-34.88156380
50110095	Rua Itú	Santo Amaro	-8.04162720	-34.87870600
50110260	Rua Itubera	Santo Amaro	-8.04247720	-34.87951520
50110055	Rua Jaci	Santo Amaro	-8.04262330	-34.87885630
50110715	Rua Jailson de Lucena	Santo Amaro	-8.04623090	-34.87863500
50110460	Rua Japaraná	Santo Amaro	-8.08216160	-34.91621950
50110105	Rua Jaruá	Santo Amaro	-8.05662720	-34.91600920
50110485	Rua Jataí	Santo Amaro	-8.03988960	-34.87594750
50050550	Rua João Lira	Santo Amaro	-8.05623750	-34.88041110
50110745	Rua João Pessoa	Santo Amaro	-8.03917790	-34.87466400
50110060	Rua Joaquim Rabelo	Santo Amaro	-8.04326020	-34.88234330
50110215	Rua Joara	Santo Amaro	-8.04134960	-34.87643900
50040320	Rua José Batista Sobrinho	Santo Amaro	-8.04172480	-34.87153840
50110360	Rua José Penante	Santo Amaro	-8.04456230	-34.87820330
50040300	Rua Josué Claudino da Silva	Santo Amaro	-8.04232780	-34.87197580
50110845	Rua Juara	Santo Amaro	-8.04134960	-34.87643900
50110537	Rua Lagoa Dourada	Santo Amaro	-8.12495600	-34.95918550
50110565	Rua Lapa	Santo Amaro	-8.03831760	-34.87355440
50110370	Rua Leão Falcão	Santo Amaro	-8.04499040	-34.87686460
50110255	Rua Leme	Santo Amaro	-8.04235380	-34.87849380
50110443	Rua Linda	Santo Amaro	-8.00914470	-34.89234750
50110375	Rua Lobato	Santo Amaro	-8.04356440	-34.87283850
50110630	Rua Loreto	Santo Amaro	-8.03976760	-34.87596800
50110585	Rua Luar	Santo Amaro	-8.04081120	-34.87772690
50110155	Rua Luar de Prata	Santo Amaro	-8.04081120	-34.87772690
50110640	Rua Luiz Teixeira Gonzaga	Santo Amaro	-23.20742020	-45.89650850
50110242	Rua Maceio	Santo Amaro	-8.03921500	-34.87522640
50110350	Rua Maciel Monteiro	Santo Amaro	-8.04640530	-34.87739370
50100070	Rua Major Codeceira	Santo Amaro	-8.04855200	-34.88868920
50100180	Rua Malaquias da Rocha	Santo Amaro	-8.05402510	-34.88235530
50110595	Rua Mallet	Santo Amaro	-7.96009420	-35.00978300
50050570	Rua Mamede Simões	Santo Amaro	-8.05801690	-34.87987880
50110680	Rua Manguito	Santo Amaro	-8.04623090	-34.87863500
50110070	Rua Manoel Mesquita	Santo Amaro	-8.04327530	-34.88177850
50110380	Rua Marabá	Santo Amaro	-8.04415540	-34.87790170
50100510	Rua Maraluz	Santo Amaro	-8.03003210	-34.86796270
50110615	Rua Maricruz	Santo Amaro	-2.97099000	-44.31618650
50110065	Rua Mário Albuquerque Cavalcante	Santo Amaro	-8.04081610	-34.87567740
50100440	Rua Miraguaia	Santo Amaro	-8.04934600	-34.88143200
50100450	Rua Miraluz	Santo Amaro	-8.04537090	-34.88560160
50110687	Rua Missal	Santo Amaro	-23.51651280	-46.40136220
50040270	Rua Monteiro Lobato	Santo Amaro	-8.04356440	-34.87283850
50040410	Rua Moraes de Inhamã	Santo Amaro	-8.04368120	-34.87335820
50110235	Rua Moura	Santo Amaro	-8.04078850	-34.87676330
50110495	Rua Munhoz	Santo Amaro	-8.04012400	-34.87575090
50110760	Rua Natal	Santo Amaro	-8.03937140	-34.87436090
50100110	Rua Noel Rosa	Santo Amaro	-8.04547530	-34.88875050
50110270	Rua Nova Londrina	Santo Amaro	-8.04122970	-34.88044920
50100330	Rua Numa Pompilho	Santo Amaro	-8.04646300	-34.88201800
50110085	Rua Ocara	Santo Amaro	-8.04145240	-34.87811740
50050420	Rua Olímpia	Santo Amaro	-8.05471760	-34.88872950
50100290	Rua Olímpio Bonald	Santo Amaro	-8.04624930	-34.87996940
50110717	Rua Olinda	Santo Amaro	-8.03937440	-34.87352010
50100310	Rua Oscar Passos	Santo Amaro	-8.04697820	-34.88040850
50110330	Rua Ouricuri	Santo Amaro	-8.04542980	-34.87874440
50040400	Rua Padre Félix Barreto	Santo Amaro	-8.04246130	-34.87248800
50110665	Rua Palmas	Santo Amaro	-8.06585610	-34.88089300
50110310	Rua Paraguai	Santo Amaro	-8.11449720	-34.95394360
50110800	Rua Paraíba	Santo Amaro	-8.03911580	-34.87330740
50050520	Rua Paraíso	Santo Amaro	-8.05079500	-34.88673310
50100320	Rua Paulino Câmara	Santo Amaro	-8.04772730	-34.88302800
50100410	Rua Paulino de Souza Lima	Santo Amaro	-8.04653280	-34.88509520
50100220	Rua Pedro Afonso	Santo Amaro	-8.04793600	-34.88376780
50110729	Rua Pernambuco	Santo Amaro	-8.03918120	-34.87356250
50110855	Rua Pinhão	Santo Amaro	-8.12891460	-34.90390060
50110285	Rua Pinhões	Santo Amaro	-18.30445000	-40.42070970
50110677	Rua Piuí	Santo Amaro	-8.02939380	-34.92438480
50110860	Rua Pium	Santo Amaro	-8.04113340	-34.87845900
50110415	Rua Prados	Santo Amaro	-8.04051340	-34.87648980
50110797	Rua Primeiro de Dezembro	Santo Amaro	-8.03991340	-34.87506380
50110545	Rua Princesa	Santo Amaro	-8.03875600	-34.87349130
50050450	Rua Princesa Isabel	Santo Amaro	-8.05894910	-34.88087570
50050970	Rua Princesa Isabel, 410	Santo Amaro	-8.05752950	-34.88234960
50110720	Rua Principal	Santo Amaro	-8.02359470	-34.90801590
50040440	Rua Projetada	Santo Amaro	-8.07339380	-34.91305010
50110777	Rua Quatro de Outubro	Santo Amaro	-8.04020900	-34.87507110
50110238	Rua Quinze de Fevereiro	Santo Amaro	-8.04155740	-34.87596440
50040040	Rua Radialista Amarílio Nicéas	Santo Amaro	-8.05394350	-34.87931170
50110476	Rua Raio de Sol	Santo Amaro	-8.10800980	-34.92451820
50110727	Rua Recife	Santo Amaro	-8.03945800	-34.87309330
50110645	Rua Ressureição	Santo Amaro	-8.03848270	-34.89730170
50110805	Rua Restinga	Santo Amaro	-8.02359290	-34.92995740
50110835	Rua Riacho Poções	Santo Amaro	-15.49279750	-44.36641450
50110795	Rua Ringueira	Santo Amaro	-8.03368190	-34.89835730
50100190	Rua Rio Cumia	Santo Amaro	-8.04623090	-34.87863500
50040030	Rua Rocha Pita	Santo Amaro	-8.05433110	-34.87949930
50110115	Rua Rochedo	Santo Amaro	-8.04011260	-34.87784630
50110035	Rua Rodeio	Santo Amaro	-8.04180420	-34.87885440
50110130	Rua Romeu Bezerra Pontes	Santo Amaro	-8.04266260	-34.88008270
50110471	Rua Santa Catarina de Sena	Santo Amaro	-8.03960870	-34.87613870
50110472	Rua Santa Clara de Assis	Santo Amaro	-19.85481960	-43.93261850
50110425	Rua Santa Joana	Santo Amaro	-8.04074470	-34.87639720
50110407	Rua Santa Rosa	Santo Amaro	-8.04547530	-34.88875050
50110490	Rua São Bernardo	Santo Amaro	-8.04039570	-34.87638680
50110500	Rua São Genário	Santo Amaro	-8.03996110	-34.87626670
50040020	Rua São Geraldo	Santo Amaro	-8.05388350	-34.88020050
50110320	Rua São Raimundo	Santo Amaro	-8.04049870	-34.87725630
50110785	Rua São Salvador	Santo Amaro	-8.03940670	-34.87449580
50110246	Rua Seis de Fevereiro	Santo Amaro	-8.04084310	-34.87518790
50110125	Rua Selvíria	Santo Amaro	-21.49011760	-56.16131460
50110068	Rua Sergio Cardoso	Santo Amaro	-8.04289860	-34.87871820
50110765	Rua Sergipe	Santo Amaro	-8.03921820	-34.87411930
50110250	Rua Serranos	Santo Amaro	-8.04164370	-34.88039600
50110783	Rua Sete de Setembro	Santo Amaro	-8.04044770	-34.87521640
50110190	Rua Severina Santana Pedrosa	Santo Amaro	-8.04467460	-34.87886170
50110605	Rua Silves	Santo Amaro	-8.04323210	-34.91296140
50110405	Rua Sonora	Santo Amaro	-8.04120020	-34.87740710
50110345	Rua Sulina	Santo Amaro	-23.68270040	-46.77585250
50100420	Rua Tamôios	Santo Amaro	-8.04429930	-34.88454130
50110865	Rua Tapira	Santo Amaro	-8.07769040	-34.89857070
50110090	Rua Tauá	Santo Amaro	-8.04212320	-34.88148210
50110430	Rua Taurino Batista	Santo Amaro	-27.28467230	-48.85278660
50110563	Rua Teixeira Lote	Santo Amaro	-12.17078330	-43.22476610
50100430	Rua Timbiras	Santo Amaro	-8.04462300	-34.88550980
50110780	Rua Topázio	Santo Amaro	-8.08676270	-34.95252030
50110788	Rua Três de Fevereiro	Santo Amaro	-8.04073190	-34.87513250
50110657	Rua Três de Maio	Santo Amaro	-8.04646580	-34.96093340
50100160	Rua Treze de Maio	Santo Amaro	-8.05034900	-34.88227180
50110553	Rua Trinta e Um de Março	Santo Amaro	-8.04164970	-34.87603090
50100250	Rua Tupinambás	Santo Amaro	-8.04568720	-34.88283100
50100240	Rua Tupiniquins	Santo Amaro	-8.04615430	-34.88317110
50110635	Rua Uarini	Santo Amaro	-3.35196040	-64.70484400
50110663	Rua Um	Santo Amaro	-8.10917650	-34.95213310
50110475	Rua Vanini	Santo Amaro	-20.55990360	-47.39421700
50040430	Rua Vereador João de Menezes	Santo Amaro	-8.05129750	-34.87899610
50110465	Rua Viana	Santo Amaro	-8.03935280	-34.87584350
50110015	Rua Vicente Meira	Santo Amaro	-8.04272430	-34.88122960
50110295	Rua Viçosa	Santo Amaro	-19.94455550	-43.93872480
50110445	Rua Vieiras	Santo Amaro	-8.03960630	-34.87575120
50110643	Rua Vinte e Cinco de Agosto	Santo Amaro	-7.46878400	-37.27323460
50110793	Rua Vinte e Nove de Agosto	Santo Amaro	-8.04068690	-34.87492610
50110543	Rua Vinte e Nove de Junho	Santo Amaro	-8.04106280	-34.87530820
50040190	Rua Vinte e Quatro de Agosto	Santo Amaro	-8.04932400	-34.87651030
50110647	Rua Vinte e Quatro de Julho	Santo Amaro	-8.04129090	-34.87543260
50110550	Rua Vinte e Quatro de Junho	Santo Amaro	-8.04129090	-34.87543260
50110653	Rua Vinte e Um de Abril	Santo Amaro	-8.04150720	-34.87622390
50110725	Rua Volta do Sino	Santo Amaro	-8.04038960	-34.87696790
50110151	Travessa Anchieta	Santo Amaro	-8.04142030	-34.88047270
50110126	Travessa Berlim	Santo Amaro	-8.04262940	-34.88053240
50110341	Travessa Buarque de Macêdo	Santo Amaro	-8.04548300	-34.87771190
50110291	Travessa Campo do Onze	Santo Amaro	-8.04181960	-34.87798380
50050580	Travessa Correia Neto	Santo Amaro	-8.05872830	-34.87987230
50040001	Travessa Cruz Cabugá	Santo Amaro	-8.03935710	-34.87217020
50110223	Travessa da Floresta	Santo Amaro	-8.04362390	-34.87835710
50110690	Travessa da Mangueira	Santo Amaro	-3.79295230	-38.62571550
50040070	Travessa do Costa	Santo Amaro	-8.05555130	-34.87831730
50110240	Travessa do Cristal	Santo Amaro	-7.96225980	-34.92021170
50040060	Travessa do Ferreira	Santo Amaro	-8.05394190	-34.87906050
50110620	Travessa do Ganso	Santo Amaro	-8.04498710	-34.87834980
50110670	Travessa do Machado	Santo Amaro	-8.04461870	-34.87788020
50110281	Travessa do Oceano	Santo Amaro	-8.04114060	-34.88007150
50110170	Travessa do Oliveira	Santo Amaro	-8.04441460	-34.88011320
50110730	Travessa do Salgado	Santo Amaro	-8.01981580	-34.88901600
50110181	Travessa do Supapo	Santo Amaro	-8.04458080	-34.87934450
50040150	Travessa Doutor Silva Ferreira	Santo Amaro	-8.05270560	-34.87830600
50110293	Travessa Espinhara	Santo Amaro	-8.04190990	-34.88033820
50110442	Travessa Fatima Teixeira	Santo Amaro	-8.04273340	-34.87793960
50110101	Travessa Fausto Rabelo	Santo Amaro	-8.04277080	-34.88093330
50110231	Travessa Goianira	Santo Amaro	-8.04203260	-34.87936930
